url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,Lifecycle_Status
https://www.fragrantica.com/perfume/gucci/gucci-guilty-absolute-43040.html,gucci-guilty-absolute,gucci,Italy,men,"4,1",5478,2017.0,leather,"cypress, patchouli","woody notes, vetiver",alberto morillas,,woody,leather,aromatic,animalic,earthy,Active
https://www.fragrantica.com/perfume/issey-miyake/l-eau-d-issey-pour-homme-intense-1998.html,l-eau-d-issey-pour-homme-intense,issey-miyake,Japan,men,"4,1",3091,2007.0,"yuzu, bergamot, sweet orange, mandarin orange","nutmeg, lotus, cinnamon, cardamom, saffron","incense, papyrus, ambergris, benzoin, amber",jacques cavallier,,amber,citrus,warm spicy,fresh spicy,smoky,Active
https://www.fragrantica.com/perfume/kenzo/l-eau-par-kenzo-pour-homme-79.html,l-eau-par-kenzo-pour-homme,kenzo,France,men,"4,1",3151,1999.0,"yuzu, lemon, green pepper","water notes, lotus, water mint, green notes","white musk, cedar",olivier cresp,,citrus,green,aquatic,aromatic,floral,Active
https://www.fragrantica.com/perfume/lattafa-perfumes/yara-76880.html,yara,lattafa-perfumes,UAE,women,"4,1",3433,2020.0,"orchid, heliotrope, tangerine","gourmand accord, tropical fruits","vanilla, musk, sandalwood",unknown,,sweet,vanilla,powdery,tropical,musky,Active
https://www.fragrantica.com/perfume/montblanc/legend-spirit-33443.html,legend-spirit,montblanc,France,men,"4,1",5675,2016.0,"grapefruit, bergamot, pink pepper","water notes, lavender, cardamom","white musk, white woods, cashmere wood, oakmoss",olivier cresp,,citrus,aquatic,musky,fresh spicy,aromatic,Active
https://www.fragrantica.com/perfume/mugler/angel-muse-36416.html,angel-muse,mugler,France,women,"4,1",8049,2016.0,"pink pepper, grapefruit",hazelnut cocoa spread,"patchouli, vetiver",quentin bisch,,woody,patchouli,sweet,earthy,nutty,Active
https://www.fragrantica.com/perfume/rochas/femme-rochas-28.html,femme-rochas,rochas,France,women,"4,1",3051,1944.0,"plum, peach, cinnamon, apricot, brazilian rosewood, bergamot, lemon","cloves, carnation, ylang-ylang, rosemary, rose, iris, jasmine","oakmoss, leather, benzoin, amber, patchouli, musk, vanilla",edmond roudnitska,,warm spicy,fruity,sweet,woody,amber,Active
https://www.fragrantica.com/perfume/swiss-arabian/shaghaf-oud-50582.html,shaghaf-oud,swiss-arabian,UAE,unisex,"4,1",2945,,saffron,"agarwood (oud), rose","agarwood (oud), praline, vanilla",unknown,,sweet,oud,vanilla,rose,warm spicy,Active
https://www.fragrantica.com/perfume/viktor-rolf/flowerbomb-nectar-48062.html,flowerbomb-nectar,viktor-rolf,Netherlands,women,"4,1",2391,2018.0,"gunpowder, cassis, bergamot","orange blossom, osmanthus, jasmine sambac","vanilla, tonka bean, benzoin, patchouli",unknown,,vanilla,amber,aromatic,warm spicy,smoky,Active
https://www.fragrantica.com/perfume/yves-saint-laurent/cinema-92.html,cinema,yves-saint-laurent,France,women,"4,1",10251,2004.0,"almond blossom, clementine, cyclamen","jasmine, peony, amaryllis","vanilla, amber, benzoin, white musk",jacques cavallier,,floral,vanilla,amber,sweet,citrus,Active
https://www.fragrantica.com/perfume/molinard/habanita-eau-de-parfum-14676.html,habanita-eau-de-parfum,molinard,France,women,"4,1",2766,2012.0,"mastic or lentisque, geranium, petitgrain","nutmeg, heliotrope, vetiver, ylang-ylang, taif rose, cedar, mimosa, jasmine","vanilla, amber, sandalwood, oakmoss, musk, patchouli",unknown,,woody,powdery,aromatic,fresh spicy,vanilla,Active
https://www.fragrantica.com/perfume/perry-ellis/3600-red-for-men-1906.html,3600-red-for-men,perry-ellis,USA,men,"4,1",2871,2003.0,"lime, bergamot, cinnamon, orange, mandarin orange, cloves, nutmeg","lavender, coriander","musk, patchouli, sandalwood, vetiver, red cedar, oakmoss",jean-louis grauby,,citrus,fresh spicy,warm spicy,aromatic,woody,Active
https://www.fragrantica.com/perfume/bvlgari/black-154.html,black,bvlgari,Italy,unisex,"4,11",5848,1998.0,"green tea, bergamot, rose","sandalwood, cedar, jasmine","leather, vanilla, amber, musk, oakmoss",annick menardo,,leather,vanilla,animalic,powdery,woody,Active
https://www.fragrantica.com/perfume/bvlgari/rose-essentielle-665.html,rose-essentielle,bvlgari,Italy,women,"4,11",2870,2006.0,"rose, violet, blackberry","taif rose, mimosa, jasmine","musk, sandalwood, patchouli, guaiac wood",beatrice piquet,,rose,powdery,floral,violet,woody,Active
https://www.fragrantica.com/perfume/bvlgari/aqva-amara-22675.html,aqva-amara,bvlgari,Italy,men,"4,11",4743,2014.0,sicilian mandarin,"watery notes, neroli","olibanum, indonesian patchouli leaf",jacques cavallier,,citrus,aquatic,fresh,amber,patchouli,Active
https://www.fragrantica.com/perfume/by-kilian/black-phantom-43632.html,black-phantom,by-kilian,France,unisex,"4,11",6707,2017.0,rum,"dark chocolate, coffee, almond, heliotrope","caramel, sugar cane, sandalwood, vetiver",sidonie lancesseur,,sweet,warm spicy,caramel,coffee,chocolate,Active
https://www.fragrantica.com/perfume/by-kilian/apple-brandy-on-the-rocks-68326.html,apple-brandy-on-the-rocks,by-kilian,France,unisex,"4,11",2505,2021.0,"cardamom, bergamot","apple, rum, brandy, pineapple, vanilla, moss","ambroxan, cedar",sidonie lancesseur,,fruity,woody,warm spicy,fresh,rum,Active
https://www.fragrantica.com/perfume/chanel/cristalle-eau-de-toilette-12.html,cristalle-eau-de-toilette,chanel,France,women,"4,11",3951,1974.0,"sicilian lemon, bergamot","hiacynth, brazilian rosewood, honeysuckle, jasmine","oakmoss, vetiver",henri robert,,citrus,earthy,woody,mossy,aromatic,Active
https://www.fragrantica.com/perfume/dior/dior-addict-215.html,dior-addict,dior,France,women,"4,11",14456,2002.0,"blackberry, mandarin leaf, silk tree blossom","jasmine, orange blossom, night blooming cereus, rose","vanilla, tonka bean, mysore sandalwood",christian dussoulier,thierry wasser,vanilla,white floral,sweet,fruity,amber,Active
https://www.fragrantica.com/perfume/diptyque/fleur-de-peau-eau-de-parfum-48681.html,fleur-de-peau-eau-de-parfum,diptyque,France,unisex,"4,11",2901,2018.0,"aldehydes, pink pepper, angelica, bergamot","iris, turkish rose","musk, ambrette (musk mallow), carrot, ambergris, sandalwood, leather, amberwood",olivier pescheux,,musky,powdery,iris,aldehydic,amber,Active
https://www.fragrantica.com/perfume/frederic-malle/iris-poudre-4771.html,iris-poudre,frederic-malle,France,women,"4,11",2721,2000.0,"ylang-ylang, carnation, palisander rosewood, bergamot, orange","aldehydes, violet, lily, jasmine, rose, magnolia","iris, musk, sandalwood, vetiver, vanilla, amber, ebony tree",pierre bourdon,,powdery,woody,iris,violet,musky,Active
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gio-410.html,acqua-di-gio,giorgio-armani,Italy,men,"4,11",18937,1996.0,"lime, lemon, bergamot, jasmine, orange, mandarin orange, neroli","sea notes, jasmine, calone, rosemary, peach, freesia, hiacynth, cyclamen, violet, coriander, rose, nutmeg, mignonette","white musk, cedar, oakmoss, patchouli, amber",unknown,,citrus,aromatic,marine,fresh spicy,floral,Active
https://www.fragrantica.com/perfume/gucci/envy-97.html,envy,gucci,Italy,women,"4,11",3656,1997.0,"bergamot, freesia, pineapple, magnolia, peach","lily-of-the-valley, hiacynth, jasmine, iris, violet, rose","oakmoss, jasmine, cedar, musk, sandalwood",maurice roucel,,floral,white floral,green,fresh,woody,Active
https://www.fragrantica.com/perfume/gucci/gucci-guilty-intense-13201.html,gucci-guilty-intense,gucci,Italy,women,"4,11",2753,2011.0,"pink pepper, mandarin orange","lilac, violet, heliotrope","amber, patchouli",aure?lien guichard,,floral,powdery,soft spicy,amber,fresh,Active
https://www.fragrantica.com/perfume/guerlain/insolence-eau-de-parfum-67537.html,insolence-eau-de-parfum,guerlain,France,women,"4,11",790,2021.0,violet,"wild strawberry, orange blossom","iris, vanilla, tonka bean, sandalwood",unknown,,violet,powdery,vanilla,iris,sweet,Active
https://www.fragrantica.com/perfume/guerlain/mitsouko-eau-de-parfum-25316.html,mitsouko-eau-de-parfum,guerlain,France,women,"4,11",3325,1919.0,"bergamot, citruses, jasmine, rose","peach, ylang-ylang, jasmine, rose, lilac","oakmoss, spices, cinnamon, vetiver, amber",jacques guerlain,,mossy,earthy,warm spicy,woody,citrus,Active
https://www.fragrantica.com/perfume/guerlain/guerlain-shalimar-parfum-initial-l-eau-14178.html,guerlain-shalimar-parfum-initial-l-eau,guerlain,France,women,"4,11",3884,2012.0,"bergamot, grapefruit, orange, neroli","iris, hyacinth, jasmine, freesia, rose, lily-of-the-valley","vanille, tonka bean",thierry wasser,,citrus,vanilla,fresh spicy,iris,floral,Active
https://www.fragrantica.com/perfume/l-artisan-parfumeur/tea-for-two-5242.html,tea-for-two,l-artisan-parfumeur,France,unisex,"4,11",2650,2000.0,"tea, star anise, bergamot","cinnamon, spices, ginger, gingerbread","tobacco, honey, leather, vanilla",olivia giacobetti,,warm spicy,sweet,cinnamon,tobacco,green,Active
https://www.fragrantica.com/perfume/lancome/hypnose-homme-992.html,hypnose-homme,lancome,France,men,"4,11",2532,2007.0,"cardamom, mint, bergamot, mandarin orange",lavender,"amber, patchouli, musk",maurice roucel,,aromatic,warm spicy,lavender,amber,fresh spicy,Active
https://www.fragrantica.com/perfume/parfums-de-marly/pegasus-16938.html,pegasus,parfums-de-marly,France,men,"4,11",4720,2011.0,"heliotrope, cumin, bergamot","bitter almond, lavender, jasmine","vanilla, sandalwood, amber",hamid merati-kashani,,almond,vanilla,powdery,nutty,sweet,Active
https://www.fragrantica.com/perfume/prada/infusion-d-iris-1795.html,infusion-d-iris,prada,Italy,women,"4,11",10116,2007.0,"african orange flower, neroli, orange, mandarin orange","iris, galbanum, mastic or lentisque","incense, virginia cedar, benzoin, vetiver",daniela (roche) andrier,,iris,woody,amber,powdery,citrus,Active
https://www.fragrantica.com/perfume/tom-ford/vanille-fatale-48029.html,vanille-fatale,tom-ford,USA,unisex,"4,11",2620,2017.0,"rum, myrrh, olibanum, saffron, coriander, orange, lime","barley, coffee, plum, frangipani, narcissus, artemisia, rose","madagascar vanilla, suede, tobacco, mahogany, patchouli, oakmoss, violet",yann vasnier,,vanilla,warm spicy,sweet,amber,woody,Active
https://www.fragrantica.com/perfume/boucheron/boucheron-133.html,boucheron,boucheron,France,women,"4,11",2765,1988.0,"tagetes, orange, tangerine, bitter orange, apricot, basil, asafoetida, cassia, lemon, bergamot","tuberose, madagascar ylang-ylang, orange blossom, jasmine, narcissus, geranium, orris root, cedar, lydia broom, lily-of-the-valley","amber, civet, sandalwood, benzoin, indian vanilla, oakmoss, tonka bean, musk",francis deleamont,jean-pierre bethouart,white floral,citrus,amber,sweet,aromatic,Active
https://www.fragrantica.com/perfume/hanae-mori/hanae-mori-1577.html,hanae-mori,hanae-mori,France,women,"4,11",3377,1996.0,"strawberry, blackberry, blueberry, black currant","ylang-ylang, jasmine, rose, peony","sandalwood, almond tree, brazilian rosewood, virginia cedar",bernard ellena,,fruity,woody,sweet,yellow floral,floral,Active
https://www.fragrantica.com/perfume/nobile-1942/la-danza-delle-libellule-14845.html,la-danza-delle-libellule,nobile-1942,Italy,women,"4,11",2707,2012.0,"red apple, bergamot","cinnamon, cedar","vanilla, coconut, musk",unknown,,vanilla,fruity,sweet,cinnamon,powdery,Active
https://www.fragrantica.com/perfume/armaf/club-de-nuit-intense-27656.html,club-de-nuit-intense,armaf,UAE,women,"4,12",2757,,"rose, saffron, geranium","nutmeg, pepper, violet, caraway","patchouli, agarwood (oud), vanilla, amber",unknown,,rose,fresh spicy,warm spicy,patchouli,oud,Active
https://www.fragrantica.com/perfume/chanel/chance-eau-tendre-8069.html,chance-eau-tendre,chanel,France,women,"4,12",17053,2010.0,"quince, grapefruit","hyacinth, jasmine","musk, iris, virginia cedar, amber",jacques polge,,floral,fruity,citrus,sweet,fresh spicy,Active
https://www.fragrantica.com/perfume/chanel/coco-mademoiselle-611.html,coco-mademoiselle,chanel,France,women,"4,12",29283,2001.0,"orange, mandarin orange, bergamot, orange blossom","turkish rose, jasmine, mimosa, ylang-ylang","patchouli, white musk, vanilla, vetiver, tonka bean, opoponax",jacques polge,,citrus,woody,patchouli,sweet,white floral,Active
https://www.fragrantica.com/perfume/chanel/coco-noir-15963.html,coco-noir,chanel,France,women,"4,12",10815,2012.0,"grapefruit, bergamot, orange","rose, geranium, jasmine, narcissus, peach","patchouli, sandalwood, olibanum, tonka bean, vanille, white musk, cloves, benzoin",christopher sheldrake,jacques polge,warm spicy,woody,citrus,fresh spicy,amber,Active
https://www.fragrantica.com/perfume/chloe/chloe-roses-de-chloe-18702.html,chloe-roses-de-chloe,chloe,France,women,"4,12",3786,2013.0,"litchi, bergamot, tarragon, lemon","damask rose, magnolia, cedar, apple, black currant, peach","white musk, amber, woody notes",michel almairac,myle?ne alran,rose,floral,citrus,fruity,musky,Active
https://www.fragrantica.com/perfume/estee-lauder/sensuous-noir-9895.html,sensuous-noir,estee-lauder,France,women,"4,12",2961,2010.0,"spices, pepper, rose, jasmine","pine, patchouli, guaiac wood, lily","amber, benzoin, vanille, honey",annie buzantian,,woody,warm spicy,amber,patchouli,vanilla,Active
https://www.fragrantica.com/perfume/acqua-di-parma/acqua-di-parma-blu-mediterraneo-mandorlo-di-sicilia-1688.html,acqua-di-parma-blu-mediterraneo-mandorlo-di-sicilia,acqua-di-parma,Italy,unisex,"4,12",4099,1999.0,"green almond, star anise, orange, bergamot","white peach, ylang-ylang, jasmine","bourbon vanilla, tolu balsam, white musk, cedar",unknown,,vanilla,almond,sweet,powdery,fruity,Active
https://www.fragrantica.com/perfume/guerlain/aqua-allegoria-mandarine-basilic-2060.html,aqua-allegoria-mandarine-basilic,guerlain,France,women,"4,12",6937,2007.0,"clementine, bitter orange, orange blossom, green tea, ivy","mandarin orange, basil, chamomile, peony","sandalwood, amber",marie salamagne,,citrus,fresh spicy,green,aromatic,fresh,Active
https://www.fragrantica.com/perfume/hermes/un-jardin-sur-le-nil-18.html,un-jardin-sur-le-nil,hermes,France,unisex,"4,12",12634,2005.0,"grapefruit, green mango, tomato, carrot","lotus, bulrush, orange, hiacynth, peony","musk, iris, incense, labdanum, cinnamon",jean-claude ellena,,citrus,aromatic,floral,fresh spicy,green,Active
https://www.fragrantica.com/perfume/jo-malone-london/mimosa-cardamom-31825.html,mimosa-cardamom,jo-malone-london,UK,unisex,"4,12",2769,2015.0,cardamom,mimosa,tonka bean,marie salamagne,,yellow floral,warm spicy,powdery,sweet,aromatic,Active
https://www.fragrantica.com/perfume/kenzo/kenzo-amour-664.html,kenzo-amour,kenzo,France,women,"4,12",10071,2006.0,"rice, white tea","frangipani, cherry blossom, heliotrope","vanille, incense, musk, thanaka wood",daphné bugey,olivier cresp,vanilla,floral,powdery,lactonic,sweet,Active
https://www.fragrantica.com/perfume/les-liquides-imaginaires/blanche-bete-70189.html,blanche-bete,les-liquides-imaginaires,France,unisex,"4,12",2581,2021.0,"milk, ambrette (musk mallow), mystikal","tuberose, jasmine, mahonial, incense","vanilla, musk, tonka bean, cacao",louise turner,,vanilla,lactonic,musky,white floral,sweet,Active
https://www.fragrantica.com/perfume/lolita-lempicka/l-de-lolita-lempicka-455.html,l-de-lolita-lempicka,lolita-lempicka,France,women,"4,12",7237,2006.0,"bitter orange, bergamot","cinnamon, immortelle, musk","vanilla, tonka bean, sandalwood",maurice roucel,,vanilla,warm spicy,cinnamon,citrus,sweet,Active
https://www.fragrantica.com/perfume/montblanc/signature-60962.html,signature,montblanc,France,women,"4,12",4383,2020.0,clementine,"magnolia, ylang-ylang, peony","vanilla, white musk, benzoin",guillaume flavigny,natalie gracia-cetto,vanilla,floral,musky,citrus,sweet,Active
https://www.fragrantica.com/perfume/parfums-de-marly/delina-exclusif-50370.html,delina-exclusif,parfums-de-marly,France,women,"4,12",4916,2018.0,"litchi, pear, bergamot","turkish rose, agarwood (oud), incense","vanilla, amber, woody notes",quentin bisch,,rose,fruity,vanilla,amber,tropical,Active
https://www.fragrantica.com/perfume/serge-lutens/five-o-clock-au-gingembre-2764.html,five-o-clock-au-gingembre,serge-lutens,France,unisex,"4,12",4110,2008.0,"tea, bergamot","cinnamon, woodsy notes, candied ginger","pepper, honey, amber, cacao, patchouli",christopher sheldrake,,warm spicy,woody,fresh spicy,cinnamon,green,Active
https://www.fragrantica.com/perfume/tom-ford/santal-blush-12766.html,santal-blush,tom-ford,USA,women,"4,12",2865,2011.0,"spices, cinnamon, caraway, fenugreek, carrot seeds","ylang-ylang, jasmine, rose","sandalwood, benzoin, virginia cedar, musk, agarwood (oud)",yann vasnier,,woody,warm spicy,powdery,fresh spicy,musky,Active
https://www.fragrantica.com/perfume/yves-saint-laurent/yvresse-champagne-101.html,yvresse-champagne,yves-saint-laurent,France,women,"4,12",2406,1993.0,"peach, nectarine, apricot, caraway, anise, mint","cinnamon, litchi, rose, rose oil, carnation, violet, iris, jasmine, lily-of-the-valley","oakmoss, amber, benzoin, patchouli, vanilla, styrax, cedar, musk, coconut, vetiver",sophia grojsman,,fruity,powdery,sweet,warm spicy,amber,Active
https://www.fragrantica.com/perfume/bentley/bentley-for-men-intense-17666.html,bentley-for-men-intense,bentley,UK,men,"4,12",8332,2013.0,"black pepper, bay leaf, bergamot","rum, woody notes, cinnamon, clary sage, african geranium","incense, leather, benzoin, cedar, patchouli",nathalie lorson,,woody,warm spicy,amber,fresh spicy,rum,Active
https://www.fragrantica.com/perfume/atelier-des-ors/lune-feline-29716.html,lune-feline,atelier-des-ors,France,unisex,"4,12",2450,2015.0,"cardamom, cinnamon, pink pepper","woodsy notes, ambergris, styrax, cedar, green notes","tahitian vanilla, peru balsam, musk",marie salamagne,,amber,warm spicy,woody,balsamic,vanilla,Active
